Person_ID, Energy_Usage_kWh   , Transportation_Distance_km, Vehicle_Type    , Smart_Appliance_Usage_hours, Renewable_Energy_Usage_percent, Building_Type, Temperature_C         , Humidity_percent  , Carbon_Emission_kgCO2
     4252,  4.977764654181513 ,      85.56276815352336    , Car             ,         10.983799153663364 ,         71.02718538941187     , Residential  , 33.14213333330061     , 77.78738306464568 ,   24.19166108917096
     4253, 18.28665283085924  ,      47.99830655289917    , Electric Vehicle,          1.38365615985592  ,         15.325496231911572    , Residential  , 21.98288253007182     , 58.57915541404285 ,   21.096491545314066
     4254, 26.284719407338805 ,      82.71501955038771    , Car             ,          1.4301267887646767,         72.89882951455373     , Commercial   , -9.543220353678741    , 77.93909092327395 ,   34.54918541522005
     4255,  9.772304318346258 ,      81.71272821701449    , Electric Vehicle,         11.44229215597629  ,         46.15281081002919     , Commercial   , 4.79625808340611      , 34.912494379306686,   27.01761869127401
     4256, 33.58890646671162  ,      91.59920013620774    , Walking         ,         11.613613402474568 ,          3.3767935684587025   , Commercial   , 10.882189222310132    , 78.28425560428698 ,   37.16667080861818
     4257, 49.89197067248963  ,      29.78500112861028    , Electric Vehicle,          1.3051644944990246,         23.44915539964991     , Commercial   , 22.640745486759258    , 26.671728974035943,   27.893703048138377
     4258, 23.6834948471093   ,      94.9799353462003     , Walking         ,          8.876365584354602 ,          2.5756391740577977   , Commercial   , 9.77615365444726      , 81.82421239037214 ,   21.923603265344624
     4259, 19.026970723050205 ,      15.166696035762028   , Electric Vehicle,          3.4364433756172454,         45.68745219910437     , Commercial   , 31.39119425209519     , 77.57735640200505 ,   12.980250382108572
     4260, 21.2338000080544   ,       8.196877759349054   , Car             ,          8.715320429146796 ,         32.58797605550854     , Commercial   , 23.14526357684496     , 59.71343130626054 ,   13.654756722484915
     4261,  7.527016562969655 ,      43.161551737234916   , Walking         ,         10.55606076323782  ,         98.74495599132513     , Commercial   , 7.358004263280364     , 62.583792509937   ,   15.380733895610902
     4262, 44.39713286845874  ,      82.83229686418426    , Bus             ,          2.109146267485029 ,         86.85041169568632     , Residential  , 29.221702367161043    , 44.20909377306819 ,   44.65652192755404
     4263, 21.911631465024897 ,      47.34211306334456    , Bus             ,          3.6264305843824625,         82.56708603431493     , Commercial   , 5.154515718491629     , 34.113130805208996,   22.43012580705711
     4264, 20.58917174839238  ,      82.92866775305141    , Bus             ,          1.2648543515914432,         50.111654903124546    , Commercial   , -6.860669638170554    , 51.880666455044874,   20.404752387614238
     4265, 33.66513310066277  ,      72.96868057943053    , Car             ,          1.4821282998888488,         80.70874993507668     , Commercial   , -1.3721856801415768   , 66.02164803537173 ,   25.108732478577963
     4266, 23.217604204693927 ,      20.942838613893354   , Bus             ,          1.325796440395516 ,         26.68696474627552     , Residential  , -9.862975361360402    , 89.8925401926264  ,   13.92884982134668
     4267, 33.11520650277661  ,      94.88816248994638    , Walking         ,          9.80750592069056  ,         56.06494678465249     , Commercial   , 31.617514012226152    , 77.2077146131358  ,   30.426960920338487
     4268,  4.9494219262778   ,       6.078116862940341   , Bus             ,          4.281219462738544 ,         39.291806131941       , Residential  , 21.355424795478886    , 50.40154856622664 ,    3.6874677993683767
     4269, 41.058720498666915 ,      89.82797075437949    , Walking         ,          6.42532583529188  ,         17.13419115227297     , Residential  , 18.528465537660875    , 72.02734970033971 ,   32.32868173323168
     4270, 47.144189738211324 ,      30.4443448990374     , Bus             ,          9.66628689956718  ,          7.261343136840404    , Residential  , 23.102412727708163    , 27.563325188219405,   30.494335411787183
     4271, 33.14073853565053  ,      50.01480831643993    , Electric Vehicle,          6.444380289773899 ,         55.821838297161484    , Residential  , 22.679916250078314    , 49.05252328682113 ,   18.59511342062043
     4272, 47.819164585222914 ,      42.235187270073446   , Walking         ,          5.721156688870557 ,          9.763913488020615    , Residential  , 18.274997042784744    , 49.74472074299291 ,   30.828611172873796
     4273,  9.268751089758238 ,      17.18345569169162    , Bus             ,          1.127305271384047 ,         71.80030966859825     , Residential  , 32.12050228343343     , 89.91766678492684 ,    9.362497856719159
     4274, 24.915977095056977 ,      35.81468664016931    , Bus             ,          7.248434527904318 ,         92.14684787261558     , Residential  , 12.04735050181602     , 47.37104747598839 ,   16.412471572125746
     4275, 30.886723229381467 ,      19.293443629279526   , Bus             ,          2.3721738595079502,         16.210610971156093    , Residential  , 30.24047235488616     , 25.829712202983522,   17.906509705167313
     4276, 29.92335907621696  ,      20.388647546052386   , Walking         ,          9.411130648701288 ,         47.093857851022825    , Commercial   , 29.331684234112174    , 24.705956599114725,   21.63616239460424
     4277, 21.270165396274074 ,      18.705683602638036   , Walking         ,          3.8351149619652154,         73.87745930598251     , Residential  , -0.02475820728219702  , 68.8869069452042  ,   14.708957112888672
     4278, 18.228051649580546 ,      48.901738034659424   , Bus             ,          8.416061518895205 ,         28.683966103302684    , Residential  , 12.688168980741281    , 40.23651627174868 ,   22.211486138950725
     4279,  8.087553082420103 ,      79.79313675113156    , Electric Vehicle,          8.108458806071473 ,         92.07645196329372     , Commercial   , 31.746611198093042    , 80.82394133600205 ,   20.17587598932741
     4280, 20.803637626989353 ,      56.8970033761241     , Walking         ,          7.783431632230221 ,         88.84655588699108     , Commercial   , 31.542759593124146    , 53.80633855575346 ,   20.627778705403188
     4281,  9.807719125063286 ,      89.32065885508419    , Walking         ,          3.936472082909119 ,         10.375435572967795    , Commercial   , -8.799671889608248    , 43.12606692228504 ,   30.3798715594887
     4282, 37.24955247162649  ,      63.65444885767242    , Electric Vehicle,          3.9379875489312495,          2.7399771531840145   , Commercial   , 1.1525061214793553    , 73.13801498277098 ,   26.017862179360314
     4283, 12.023884903740319 ,      68.93401156326044    , Car             ,         10.493528477854628 ,         97.64584829794019     , Commercial   , 11.19371983270608     , 49.22727580344827 ,   20.65743225168272
     4284,  4.811134653657625 ,      66.76072297270032    , Electric Vehicle,          1.140880658934697 ,         95.64750247711311     , Commercial   , -7.642282333294533    , 71.61683292331722 ,   16.89154030498958
     4285, 28.51357461522725  ,      44.945919318374116   , Bus             ,          2.996748967993537 ,         42.22856044659632     , Commercial   , 3.0312311447346847    , 69.98643517125191 ,   17.327062162699516
     4286, 30.571027170531277 ,      68.93388222000829    , Walking         ,          7.7118800940618355,          5.056332410597242    , Commercial   , 2.914991944087861     , 70.62480072589608 ,   32.282668227477906
     4287, 43.85182694146427  ,       6.970774646896116   , Walking         ,          9.987508798434868 ,         61.88755527460279     , Commercial   , 0.7284190993743476    , 79.99853106008098 ,   20.158357740771145
     4288, 29.69511739604873  ,      85.98514719156631    , Walking         ,          4.941800595401445 ,         29.341010738865624    , Residential  , 9.832948934090293     , 79.38795782518466 ,   36.89671834396479
     4289, 18.583080978725395 ,      77.78121434439174    , Walking         ,          8.1878780447188   ,         93.67229869005543     , Commercial   , 30.65053869588221     , 66.52257752561704 ,   26.96791598890612
     4290, 40.544570313263385 ,      24.522995823167882   , Car             ,          7.1287206158225995,         79.46619250543034     , Residential  , 2.2056820620289503    , 86.98733103526192 ,   24.251858229007684
     4291, 27.93338687299621  ,      76.80324542540824    , Walking         ,          1.7099411493023893,         64.95937841334435     , Commercial   , 19.103365599563297    , 21.45092422926222 ,   33.017200928587705
     4292,  5.805453662297204 ,       1.2642601400018494  , Walking         ,          7.8392521662374595,         28.450384751352853    , Commercial   , 17.87890301414816     , 85.12960376555623 ,    3.58804130747713
     4293, 29.16082689503584  ,      21.724657248088043   , Car             ,          9.952938194997428 ,         70.12685794417175     , Residential  , 30.896204145208287    , 30.37773942333863 ,   19.05663880338883
     4294, 45.584890180239796 ,       6.513723867089594   , Bus             ,         11.916931523293503 ,         28.916826675920404    , Residential  , 9.699970276642425     , 34.81501480841177 ,   28.36775479064497
     4295, 21.023006023914586 ,      78.02269166178947    , Bus             ,          1.3260407991689513,          3.7630984151876046   , Commercial   , 1.17843090672595      , 77.21793343125198 ,   29.77259478392481
     4296, 16.223638491190403 ,      75.58741511783872    , Car             ,          8.260639898422548 ,         50.8434587620274      , Residential  , 34.57603244923961     , 48.03048378732592 ,   21.7071655279122
     4297,  8.886533936864963 ,      81.36360238018307    , Bus             ,          5.560045084627584 ,         48.8684544788691      , Residential  , 31.647353154339072    , 49.77173095593517 ,   21.324711888027345
     4298,  9.269385052897151 ,       0.4481693325528835  , Bus             ,          1.1076667757682581,         76.30059730262334     , Residential  , 21.075183980362254    , 38.2858872776321  ,    4.278737879178293
     4299, 22.773031248407307 ,      50.1232726678408     , Electric Vehicle,          7.757970380793624 ,         86.56738823544447     , Commercial   , -5.338031193827977    , 35.71088364408082 ,   21.720227229543354
     4300, 30.592631559753418 ,      70.48361975173366    , Electric Vehicle,          2.3467002841119906,         35.446848869426205    , Residential  , -9.194108539338288    , 27.436831837749907,   34.44770199512358
     4301,  5.869539448140884 ,      15.540112873901545   , Electric Vehicle,          5.164235352080503 ,         44.94730102036709     , Residential  , -0.8687689429335315   , 33.77398543238324 ,    5.158872409412889
     4302, 47.09929227320795  ,      64.97907275126246    , Car             ,          3.8750380173724253,         47.04004196445282     , Residential  , -0.16807207817477732  , 59.67224432127831 ,   29.863787049714084
     4303, 38.2464136373694   ,       8.411009930968572   , Walking         ,          4.972797424982092 ,         32.422408437237934    , Commercial   , -3.1876291255957776   , 69.46262175568822 ,   17.919062900570488
     4304, 30.157948077615806 ,      18.132585610431317   , Car             ,          6.419651396510446 ,         74.33869236251903     , Commercial   , 3.1090685650851633    , 71.7187493416005  ,   17.632418801678998
     4305, 41.76505620507156  ,      47.5796814994601     , Car             ,          4.95130485738466  ,         52.21011852062995     , Residential  , 6.894428062818061     , 45.908623687802944,   25.985698720323597
     4306,  5.848964326981438 ,      65.3565152681102     , Car             ,          7.080050576484931 ,         91.39557743886398     , Residential  , 27.72191998530947     , 84.53683434219963 ,   20.26955342911512
     4307, 24.888266131189972 ,      14.586912695389609   , Car             ,          3.6251465925613915,         65.0310771895586      , Residential  , 25.47610693180831     , 43.010963965303404,   12.576357751194593
     4308, 32.244470089359844 ,      18.52233308309379    , Electric Vehicle,          7.988979441712197 ,         21.18965588939724     , Commercial   , -4.781033915300239    , 27.77956503789407 ,   21.783333044413464
     4309, 41.77533949367788  ,      20.4446367065663     , Car             ,         10.391393045373388 ,         16.480864874703638    , Residential  , 38.85534867668876     , 86.16559383084902 ,   21.820901747948504
     4310, 39.60653888236485  ,      23.870080469897847   , Electric Vehicle,          3.4647375160673364,         37.23843379162921     , Residential  , 27.60696270851421     , 57.84739988734505 ,   28.975625365938633
     4311, 15.299323986243182 ,      22.655384852629123   , Walking         ,          6.586649374411848 ,         34.69265402569732     , Residential  , -1.8283370289992966   , 87.99633554810353 ,   13.512490124278028
     4312, 47.162248138841804 ,      39.51491084976367    , Bus             ,          8.135587630048775 ,         40.71318248625102     , Residential  , -3.7751714535018817   , 47.5566587228175  ,   33.38957714668689
     4313,  7.968600388681777 ,      65.37896508367228    , Electric Vehicle,          7.210887443347577 ,         18.35910703044421     , Residential  , -5.622655686974195    , 73.01752983819249 ,   18.819608675453036
     4314, 44.006413693815304 ,      43.80317831344696    , Car             ,          5.022143908114486 ,         97.82226700264893     , Residential  , 26.589433332947117    , 27.695570871420063,   36.4451776092603
     4315, 48.60513198102169  ,      77.59739087498882    , Walking         ,          8.064196788063231 ,         14.570977286872889    , Commercial   , 1.8143280236164383    , 79.78553921152522 ,   30.993916430176018
     4316, 10.503369114686027 ,      71.92685059486148    , Car             ,          1.3107082683108384,         65.2648774224321      , Commercial   , -6.351600240838953    , 31.948986381579097,   22.696551639255283
     4317, 36.65917108178169  ,      12.652691404907568   , Walking         ,          5.068968551960763 ,          1.306923506458979    , Commercial   , 11.091380471407       , 24.80753510354933 ,   17.480090240666655
     4318,  3.9337049013439263,       4.884162332074393   , Bus             ,          6.8587343610510345,         40.69610383190131     , Residential  , 25.434921570020364    , 26.842729022721493,    2.9408811891511277
     4319, 21.460295606679438 ,      87.79415639996061    , Walking         ,          1.2267447471945114,         30.918339909503633    , Commercial   , 5.227820792307689     , 59.016291501344   ,   25.58393999785357
     4320, 26.781598361488353 ,       7.983106656287342   , Walking         ,          6.584137126527298 ,         38.20246377394185     , Commercial   , 14.132278620899093    , 40.43114783936721 ,   15.524939107488564
     4321, 29.870970843662434 ,      14.833918071971308   , Bus             ,          8.19679906842191  ,         49.807734477311364    , Residential  , -0.36625159049789247  , 87.26680261528999 ,   18.773303470327892
     4322, 46.924987915930856 ,       2.213327555811806   , Bus             ,          9.351284674843496 ,         60.037500152431775    , Residential  , 11.457426043562599    , 79.687361468844   ,   25.2450061458443
     4323, 34.26803299012134  ,      62.83363652986538    , Walking         ,          2.247114895503734 ,         58.35113447943        , Residential  , 7.947111571256546     , 76.23154234790769 ,   23.443965787920003
     4324, 25.101341658523374 ,      58.237056315834856   , Car             ,         11.896213623808643 ,         63.0713670121113      , Residential  , 11.695920759375259    , 76.67469263831842 ,   28.754406772229437
     4325, 40.86440174076269  ,      98.69036664352556    , Electric Vehicle,          7.667844714686051 ,         84.45476825537905     , Commercial   , 13.285579942395529    , 82.34741294491684 ,   48.577412947800084
     4326, 47.62557540581163  ,      88.6932396317172     , Car             ,          4.99513171873563  ,         88.67171556146513     , Residential  , -5.385057914553917    , 80.56470769694593 ,   38.12009354285819
     4327,  3.0591751367499604,      41.08431774809097    , Electric Vehicle,          3.740021399023852 ,         73.72503005607976     , Commercial   , -5.33158238647434     , 84.97452941741528 ,    8.155461121646248
     4328, 49.161021068289855 ,      37.1585840912535     , Bus             ,          7.30186547851756  ,          7.894224292440399    , Residential  , 3.030529192745565     , 85.40564260871925 ,   36.88907555986479
     4329,  6.134342675056656 ,      29.68520342799851    , Car             ,         10.698828118832278 ,         96.12923915099344     , Residential  , -4.212082294205901    , 40.88249278906296 ,    6.337497632849513
     4330, 41.090565404900545 ,      15.240692003788137   , Bus             ,          6.726219357555013 ,         94.73980863470463     , Commercial   , 2.639215682371468     , 35.36949188156235 ,   27.38570372679399
     4331, 15.4560681224678   ,      13.808365660200906   , Walking         ,          8.276192611654562 ,         71.17037945453536     , Commercial   , -8.772800820806983    , 65.01686918065343 ,   11.090527969438416
     4332,  8.344623572185844 ,      13.228370800960542   , Walking         ,          4.934660834946162 ,         51.74390714019238     , Commercial   , 7.536970537613584     , 28.63318504477765 ,    6.262210448548304
     4333, 23.113070706264075 ,      11.411475718677854   , Car             ,          5.269675168978699 ,         25.061835833589218    , Commercial   , 0.6705099771683241    , 34.7801579612771  ,   12.485234464157266
     4334, 32.90991581348545  ,      24.05120424055369    , Bus             ,          4.147926163490812 ,         75.6351139498876      , Commercial   , 34.607317493892985    , 74.10696706465714 ,   22.177217518051165
     4335, 20.2856885611268   ,      30.666863031311642   , Car             ,          8.762010238050637 ,         87.78601787162891     , Residential  , 32.907879739777535    , 65.45347994306861 ,   17.588035948083636
     4336,  4.61913959756955  ,      96.15789710389159    , Car             ,          4.951063087582216 ,         66.51876008899379     , Residential  , 5.020941996685778     , 65.55963687018212 ,   26.275314747555804
     4337, 30.774134703618397 ,      57.84732510018857    , Electric Vehicle,          3.0978804444536316,         62.90726328617707     , Commercial   , 13.774255725884696    , 86.54469473301768 ,   27.868029438423477
     4338, 45.315357253312385 ,      98.7595774513281     , Walking         ,          5.063406282828617 ,         19.300470457058616    , Residential  , 37.78960527058509     , 66.73371229609491 ,   47.75886432825041
     4339, 20.39433756546808  ,      37.246694782567324   , Car             ,         10.392099286160319 ,         35.77965228941896     , Residential  , 16.204818681941926    , 50.15650035267767 ,   16.586130110474958
     4340, 12.383973326279698 ,      45.7626632589441     , Walking         ,          9.120772479346158 ,         72.31362220325121     , Residential  , 32.421663518399946    , 39.623270383285146,   12.638139023642747
     4341, 23.24371260477514  ,      32.457865916527915   , Electric Vehicle,          4.681049289099203 ,          1.6898738851223394   , Residential  , 31.318738840651093    , 43.69887675778101 ,   19.440225033027986
     4342,  4.321410130341482 ,      18.288765089655268   , Bus             ,         10.974898613203726 ,         64.1264277188886      , Commercial   , 37.06444860488567     , 39.4469438788571  ,    4.365324372569529
     4343, 41.38340405505319  ,      14.316470777757917   , Car             ,          1.8231589862921367,         76.6670301010248      , Residential  , 5.285032157949836     , 22.449164555649766,   24.995239886682903
     4344, 41.664358925608965 ,      94.50791978078318    , Walking         ,          1.5472917055500754,         33.47044862707816     , Commercial   , -7.827716187648278    , 38.31018155979112 ,   34.204686572495234
     4345, 30.224022244622162 ,      98.68106817987558    , Car             ,          2.402173902637654 ,          7.616776920078905    , Commercial   , -4.8023133126722595   , 78.47590475734265 ,   36.15304588648517
     4346, 18.948938669042697 ,       4.490949650873155   , Bus             ,          2.281002314444634 ,         81.91193788839985     , Commercial   , 18.56487594559716     , 70.97602949441098 ,   10.947969045027847
     4347, 40.3896014933976   ,      15.034587473176654   , Car             ,          1.9661774651357455,         14.183682948502273    , Commercial   , 16.51389860803764     , 63.52867742213408 ,   21.023657569328865
     4348, 28.624977189841623 ,      42.35240923010226    , Car             ,          8.274768731977916 ,         37.080110596977356    , Commercial   , 4.922651658702268     , 83.154375630877   ,   25.310254571871322
     4349, 41.64475081040078  ,      18.63334763444073    , Walking         ,          7.609266176209663 ,         70.72541050677799     , Commercial   , 2.435664869966285     , 38.48875294404148 ,   26.33415801107809
     4350, 32.310022043984986 ,      36.38803936268833    , Bus             ,          8.123660616398862 ,         81.69859876514336     , Residential  , 25.46907148064738     , 60.43791085514879 ,   21.678170043823258
     4351, 39.65146271421427  ,      12.909634985963336   , Electric Vehicle,          8.57202659578233  ,         86.23819184885159     , Residential  , 7.025143600129649     , 22.19284970520372 ,   20.077840050596244
     4352, 30.73102367445248  ,      45.65117567217902    , Bus             ,          9.325677277287479 ,         53.04171916111156     , Commercial   , 20.19758929664024     , 82.4404581822981  ,   25.798724977094516
     4353, 21.878771274351976 ,      27.16946161692593    , Bus             ,          3.278946202350514 ,         47.587169645586556    , Commercial   , 25.614679325413853    , 51.341586230615114,   17.136996097707573
     4354, 47.981401276454605 ,      35.190505575866084   , Electric Vehicle,          7.845338645582798 ,         84.83172770180298     , Commercial   , 11.523268864990552    , 32.45100009518653 ,   31.810793383847535
     4355, 27.973463594184548 ,       9.43126514627476    , Car             ,          7.380535252700106 ,         56.307709504747116    , Commercial   , -0.32968672617194805  , 36.75216323936807 ,   12.468753195647727
     4356, 31.04429688994584  ,      42.81280507101417    , Walking         ,         11.380260283838211 ,         57.865072841523116    , Commercial   , 33.039008052690036    , 79.37673548307532 ,   19.743237701298384
     4357, 12.583406691907964 ,      98.32576109615698    , Car             ,          3.5560449666361342,         43.39733679938007     , Commercial   , -5.323452537560099    , 27.616431430844877,   18.85458169782263
     4358, 32.03123789250927  ,      32.88330468811903    , Car             ,          1.6459522781176454,         37.28139719210396     , Residential  , 31.47353414618832     , 84.76419208196437 ,   22.423138260176465
     4359, 29.437167175181305 ,      87.6429274842435     , Electric Vehicle,          8.188445766859974 ,         48.05408572898291     , Residential  , 31.833978807380113    , 46.14238590540482 ,   24.09269473730819
     4360, 10.872243101457197 ,      84.31991416236852    , Electric Vehicle,          9.14190124260383  ,         36.48474936961272     , Residential  , 18.54996326093745     , 37.57596854036457 ,   30.330545079400363
     4361,  4.860180672950898 ,      95.20584182972107    , Car             ,          4.115156063883058 ,         34.35464499692385     , Residential  , 21.47380257118143     , 43.230108562137325,   15.282773920504376
     4362, 31.00924734630901  ,      79.01095122670945    , Bus             ,          7.279332740336359 ,         99.36643420078939     , Residential  , 7.9008530542204625    , 48.6288253875004  ,   24.805076389827594
     4363, 38.657228928815385 ,      65.95968270588149    , Walking         ,          1.6548967208756564,         33.62134940718481     , Commercial   , 32.07921110632112     , 58.367919023142235,   29.58756286723787
     4364, 27.123265804256395 ,      85.65844442274576    , Bus             ,         11.56049325285118  ,         25.638374753266714    , Residential  , 3.1851842780694497    , 61.076524600279335,   36.73823692793577
     4365, 12.885086015342994 ,       7.564468065734964   , Car             ,          2.2091747062908547,         35.39240898426266     , Commercial   , 17.98880318390573     , 51.347349256045874,    7.78202167473423
     4366, 33.99305488126568  ,      46.28306571988078    , Car             ,          1.743275897671953 ,         59.07813406361061     , Residential  , -9.910258226997234    , 51.24547355308809 ,   27.497497673041345
     4367,  5.845074877260908 ,      98.92562386150588    , Walking         ,          1.4852117544408094,         91.0990486623165      , Residential  , 36.992155296092605    , 39.97098500655076 ,   16.603887191833596
     4368, 23.208017830493823 ,      76.96001512947322    , Bus             ,          5.699990971536879 ,         78.7864250197761      , Commercial   , 37.414826210503705    , 46.86668318203439 ,   20.562118578007464
     4369,  9.841604403124169 ,      96.2075378037223     , Car             ,          2.0687571780290903,         84.22411390757014     , Commercial   , 25.520834257353222    , 52.699683643162246,   20.193177374910697
     4370, 10.854034450874401 ,      77.96343561334791    , Car             ,          9.191130650511328 ,         85.90086106838577     , Residential  , 11.16199159282909     , 61.831161649379425,   15.17068160810446
     4371, 11.710109559593775 ,      87.48819674421442    , Electric Vehicle,         10.887615766890463 ,         92.05283964468674     , Residential  , -1.0694449314178538   , 29.148991530380542,   27.772797958603068
     4372, 20.56193873811094  ,      70.6529632303191     , Walking         ,          3.8624082555734276,         23.50712329088799     , Commercial   , 14.623144302016875    , 73.47816562357013 ,   30.78898391497544
     4373,  4.455209869779086 ,      76.05020044172399    , Electric Vehicle,          7.9165043117653875,         45.836603103743556    , Residential  , 29.570523617361857    , 67.63998614899049 ,   10.928926885479836
     4374, 21.094085164596713 ,      52.31780098395007    , Electric Vehicle,          1.4657229171299955,         38.51976665764465     , Commercial   , 20.2636810922013      , 40.913749484851635,   19.830108876280846
     4375, 26.561957461505642 ,      92.4237700814133     , Electric Vehicle,          5.25220918862075  ,         38.18769946135004     , Residential  , 16.374828572537933    , 52.15407595813433 ,   39.29350396644382
     4376, 25.19812567838361  ,      82.50389106233617    , Car             ,          4.222363247705012 ,         65.22836517021848     , Commercial   , 32.47221066633403     , 86.28502869304948 ,   33.36925210086924
     4377, 20.373636819345947 ,      84.38849656656322    , Bus             ,          3.514810060843947 ,         40.180306031774336    , Commercial   , 5.65669679546855      , 21.433416749816402,   32.80585849783739
     4378, 42.27903718739612  ,      67.30091009630523    , Electric Vehicle,          8.091958385915689 ,         61.63303059172037     , Commercial   , 32.99819851206569     , 76.79461189247074 ,   44.056748804777115
     4379,  8.975681236184197 ,      30.4579947087249     , Bus             ,          2.4325074099438995,         38.22793637278078     , Residential  , 11.972670136914047    , 55.82072934989722 ,    9.75782849461567
     4380, 26.27344370150595  ,       3.562979539013933   , Car             ,         10.467815756266873 ,         31.1128182724423      , Commercial   , -9.87930843295052     , 63.3168744367953  ,   16.063190234529547
     4381,  4.977988013914606 ,      93.56551294095445    , Electric Vehicle,          8.313194970056081 ,         35.30771784431808     , Residential  , 26.59710038500343     , 67.91727921520837 ,   25.41932990450346
     4382,  5.415472586139668 ,      58.61203488054969    , Car             ,          8.81808696556864  ,         80.37570560137598     , Residential  , 33.89216923225972     , 51.921413252472234,   15.92600706657581
     4383, 29.545560784500623 ,      29.814297114814025   , Electric Vehicle,         11.28878739523435  ,         60.105103622889104    , Residential  , 14.21804195096357     , 33.43017213315453 ,   19.674963749900865
     4384, 29.168884394615404 ,      14.91351078475378    , Electric Vehicle,         11.366101586527662 ,         97.39977330166145     , Commercial   , 12.737393457755275    , 83.67133954632337 ,   20.715595042257164
     4385, 44.145608616533934 ,      82.95231655007547    , Car             ,          7.068175562011594 ,         83.26562263797327     , Residential  , 30.272421276549288    , 71.81335293048481 ,   43.0601666716431
     4386, 28.777936431683514 ,      83.65201944475788    , Walking         ,          6.449177990145785 ,         48.578060833404116    , Commercial   , 34.23873734780672     , 59.17127887894534 ,   31.23519903093314
     4387, 48.06996897943281  ,      81.45079681305315    , Walking         ,          4.689197690496011 ,         24.237633509407587    , Commercial   , 38.721005289488986    , 51.39194725280846 ,   42.0113315385585
     4388,  4.337352723196629 ,      64.50826919667863    , Bus             ,          8.87128771222715  ,         67.39091114551452     , Residential  , 7.282514556029575     , 54.953213984909354,    9.112454286764828
     4389,  6.704368869475571 ,      36.60153875918759    , Bus             ,          6.920297756777942 ,         72.66460273119357     , Commercial   , 19.734438336749232    , 77.64767456213247 ,   12.808703993330338
     4390,  4.115161355378307 ,      30.4070284780257     , Car             ,         11.261625877141372 ,         46.417597979195904    , Commercial   , 31.14591724356501     , 20.875238480269022,    7.216546708618521
     4391, 10.893288816009921 ,       0.8554770118170185  , Car             ,          3.624885435838659 ,         22.99221324106907     , Commercial   , 16.592596176177004    , 80.57344958598297 ,    6.626547043651438
     4392, 27.98096532520055  ,      83.36075586882403    , Car             ,          4.412779548755398 ,         55.723831786326514    , Residential  , 13.092666659634148    , 23.272638119611827,   28.04979088699266
     4393, 32.98746470851654  ,       8.743269749364247   , Walking         ,          4.4769949216196565,         25.382925235944665    , Commercial   , 18.596604059586827    , 63.11391465264018 ,   19.304210697385628
     4394,  4.188087581536102 ,      63.07549980407676    , Walking         ,          9.865983000123778 ,         93.99983176304376     , Commercial   , 7.843349963365078     , 43.31858007385687 ,   12.94327946790512
     4395, 47.406602712588764 ,      50.40749468400884    , Electric Vehicle,          2.0894436502636755,         62.88842480337195     , Residential  , -0.3961952951689405   , 67.47653955630733 ,   27.406629196159038
     4396, 42.42393807921829  ,      52.66893589263512    , Electric Vehicle,          6.012140330878776 ,         29.193096166921485    , Commercial   , -6.668444329505743    , 25.988004115097404,   36.33985839493495
     4397, 16.237399143540472 ,      92.67128453077733    , Car             ,          5.703388106703521 ,         21.573068833452457    , Commercial   , 20.49903822235967     , 58.93627817887143 ,   21.275185608285682
     4398,  5.705001450870462 ,       3.161501127124211   , Car             ,          1.8045358311513446,         71.67232833851209     , Commercial   , 8.956718074099715     , 79.86639522452336 ,    3.2261088278323524
     4399, 10.154579514514749 ,      77.33922246287723    , Bus             ,          5.518766983987819 ,         70.77932802417529     , Residential  , 34.14765016263848     , 54.62465019793468 ,   16.26239148304739
     4400,  8.093331860238688 ,       5.205239836730713   , Walking         ,          6.647157816123794 ,         59.71322315085749     , Commercial   , 1.1479589551171987    , 25.904262129586566,    5.515109392196365
     4401,  7.917621406349449 ,       3.81536059353772    , Car             ,          1.7161516175540457,         61.43010251792214     , Commercial   , 5.53558250044561      , 22.6164897328553  ,    4.138295359364596
     4402, 26.89096105595523  ,      42.98176981413819    , Walking         ,          6.608483412891341 ,         60.38690028256231     , Residential  , 38.52531181134548     , 63.484094416714385,   25.44756751206412
     4403, 13.800677239683214 ,       6.307517434296672   , Car             ,         11.551616951517412 ,         36.01034468105172     , Commercial   , 17.814560235751216    , 24.86714032868988 ,    7.949776850184269
     4404, 19.190706393398933 ,      78.91439512929121    , Electric Vehicle,         11.768057554776854 ,         93.74144100074734     , Commercial   , 7.337652142465878     , 24.99022104756815 ,   28.26040189406931
     4405, 49.49625600244748  ,      52.95630936483372    , Car             ,          6.848477564487923 ,         47.92784642629178     , Commercial   , 33.0447161904247      , 49.780765420750996,   28.377806442796675
     4406, 34.84708394841655  ,       2.9038782659774443  , Electric Vehicle,          6.666066258632549 ,          2.032790014558983    , Commercial   , 27.16875447676432     , 34.66558230126722 ,   17.429160281002993
     4407, 47.551072018256065 ,       4.050068648191951   , Bus             ,          4.140589830580305 ,         34.83613423883254     , Residential  , 18.65714669579649     , 34.29371258746971 ,   28.340891940281427
     4408,  8.842714641589549 ,      61.26685297394794    , Bus             ,         11.968270188833117 ,         13.02825786475995     , Residential  , 34.45498454527147     , 53.668335046196894,   15.107421723269644
     4409, 20.342694791963325 ,      80.61118176584048    , Bus             ,          4.016520881277486 ,         36.338379104788345    , Residential  , -5.301923779619302    , 39.65612091249993 ,   32.47267024082569
     4410, 28.627126557553005 ,      43.779953127477356   , Car             ,          5.98191430483952  ,         60.82624850357327     , Commercial   , 9.724697176495425     , 35.34865459481092 ,   25.481977454076528
